# width height
125 100
# block size
4
# initial color
0 0 0
# row column red green blue
73 119 77 90 73 
73 120 80 91 83 
73 121 71 82 77 
73 122 70 81 69 
73 123 89 98 75 
73 124 137 126 92 
74 0 123 119 98 
74 1 47 59 71 
74 2 44 53 66 
74 3 46 57 66 
74 4 41 52 63 
74 5 35 47 65 
74 6 38 47 64 
74 7 32 41 70 
74 8 29 45 97 
74 9 31 57 104 
74 10 35 62 94 
74 11 41 64 97 
74 12 44 65 108 
74 13 40 60 97 
74 14 39 54 85 
74 15 40 49 67 
74 16 41 45 55 
74 17 41 47 52 
74 18 43 49 53 
74 19 42 46 42 
74 20 22 36 26 
74 21 28 39 28 
74 22 32 46 33 
74 23 24 40 28 
74 24 30 42 29 
74 25 32 47 31 
74 26 19 34 25 
74 27 38 40 24 
74 28 32 35 25 
74 29 24 35 28 
74 30 32 40 31 
74 31 29 44 32 
74 32 29 36 28 
74 33 34 36 31 
74 34 32 36 25 
74 35 22 33 28 
74 36 31 35 26 
74 37 32 41 25 
74 38 53 59 35 
74 39 25 36 27 
74 40 33 47 34 
74 41 35 45 29 
74 42 29 36 26 
74 43 37 49 35 
74 44 37 51 36 
74 45 35 43 30 
74 46 45 47 27 
74 47 50 54 47 
74 48 45 50 53 
74 49 51 57 60 
74 50 47 53 67 
74 51 45 52 69 
74 52 49 54 65 
74 53 53 56 59 
74 54 46 52 66 
74 55 31 36 80 
74 56 37 46 68 
74 57 52 76 84 
74 58 77 99 104 
74 59 68 92 92 
74 60 55 84 86 
74 61 45 79 89 
74 62 46 68 76 
74 63 47 60 53 
74 64 54 65 59 
74 65 51 67 79 
74 66 49 72 102 
74 67 46 72 103 
74 68 41 67 98 
74 69 53 71 89 
74 70 72 88 104 
74 71 55 68 84 
74 72 37 49 72 
74 73 48 64 94 
74 74 50 65 94 
74 75 48 65 92 
74 76 50 73 103 
74 77 51 78 107 
74 78 57 78 107 
74 79 59 76 106 
74 80 58 74 100 
74 81 70 85 107 
74 82 60 72 93 
74 83 53 64 91 
74 84 51 63 98 
74 85 48 60 83 
74 86 72 87 82 
74 87 68 82 85 
74 88 39 57 60 
74 89 32 50 57 
74 90 32 56 58 
74 91 39 63 53 
74 92 42 61 53 
74 93 33 50 44 
74 94 33 60 52 
74 95 39 55 46 
74 96 43 50 48 
74 97 44 50 48 
74 98 34 47 48 
74 99 22 41 46 
74 100 24 54 53 
74 101 26 53 54 
74 102 40 62 58 
74 103 48 67 66 
74 104 50 66 65 
74 105 56 75 70 
74 106 46 59 65 
74 107 57 70 82 
74 108 101 113 105 
74 109 75 97 85 
74 110 51 78 74 
74 111 55 73 70 
74 112 59 74 65 
74 113 67 80 80 
74 114 62 75 80 
74 115 75 85 69 
74 116 78 88 79 
74 117 68 76 84 
74 118 76 85 83 
74 119 84 93 78 
74 120 79 86 79 
74 121 65 75 62 
74 122 74 87 76 
74 123 91 97 87 
74 124 137 127 100 
75 0 136 129 101 
75 1 62 73 67 
75 2 46 58 68 
75 3 38 50 71 
75 4 43 56 61 
75 5 36 49 56 
75 6 39 49 66 
75 7 42 49 56 
75 8 33 37 59 
75 9 38 49 73 
75 10 35 47 59 
75 11 36 50 68 
75 12 46 55 70 
75 13 39 44 56 
75 14 32 37 56 
75 15 42 48 52 
75 16 51 58 56 
75 17 46 55 54 
75 18 47 53 49 
75 19 36 41 33 
75 20 20 40 30 
75 21 31 43 31 
75 22 29 47 33 
75 23 30 44 31 
75 24 34 45 30 
75 25 37 53 34 
75 26 19 33 25 
75 27 32 40 25 
75 28 46 43 27 
75 29 27 35 29 
75 30 24 37 28 
75 31 44 51 34 
75 32 45 46 32 
75 33 29 36 31 
75 34 24 32 24 
75 35 24 32 27 
75 36 30 37 28 
75 37 31 36 24 
75 38 35 52 33 
75 39 34 42 28 
75 40 36 48 33 
75 41 33 44 30 
75 42 31 38 27 
75 43 24 38 28 
75 44 40 57 39 
75 45 39 57 42 
75 46 31 38 25 
75 47 36 41 50 
75 48 36 54 66 
75 49 40 61 59 
75 50 44 55 58 
75 51 41 48 56 
75 52 41 49 61 
75 53 37 42 68 
75 54 41 49 67 
75 55 47 55 65 
75 56 38 44 64 
75 57 41 55 72 
75 58 46 69 82 
75 59 76 101 108 
75 60 80 111 114 
75 61 74 103 101 
75 62 63 90 89 
75 63 78 102 110 
75 64 68 99 102 
75 65 49 74 78 
75 66 46 68 67 
75 67 44 68 92 
75 68 57 84 103 
75 69 50 77 93 
75 70 77 92 102 
75 71 62 75 87 
75 72 54 70 85 
75 73 91 111 120 
75 74 84 109 122 
75 75 76 104 118 
75 76 68 97 107 
75 77 65 97 111 
75 78 57 87 113 
75 79 63 74 76 
75 80 73 90 95 
75 81 76 97 110 
75 82 64 84 96 
75 83 68 81 85 
75 84 72 86 86 
75 85 64 89 85 
75 86 47 83 100 
75 87 48 79 98 
75 88 60 83 97 
75 89 58 80 86 
75 90 56 76 91 
75 91 54 74 76 
75 92 63 76 72 
75 93 71 83 68 
75 94 74 85 65 
75 95 85 100 83 
75 96 107 121 102 
75 97 93 102 100 
75 98 76 84 81 
75 99 67 79 71 
75 100 68 85 78 
75 101 80 94 83 
75 102 73 83 81 
75 103 66 78 90 
75 104 59 74 86 
75 105 76 84 67 
75 106 78 81 70 
75 107 65 70 85 
75 108 64 74 88 
75 109 86 97 91 
75 110 95 109 93 
75 111 97 108 80 
75 112 90 101 76 
75 113 81 97 100 
75 114 72 85 87 
75 115 89 100 81 
75 116 84 95 81 
75 117 82 93 88 
75 118 78 88 76 
75 119 63 70 68 
75 120 70 78 75 
75 121 67 79 73 
75 122 66 78 74 
75 123 79 90 84 
75 124 121 113 87 
76 0 128 120 89 
76 1 48 56 52 
76 2 40 50 63 
76 3 40 53 67 
76 4 39 52 65 
76 5 35 46 61 
76 6 45 58 63 
76 7 39 51 71 
76 8 34 40 73 
76 9 40 46 67 
76 10 36 44 56 
76 11 36 41 53 
76 12 38 45 57 
76 13 34 42 60 
76 14 33 47 58 
76 15 44 60 61 
76 16 41 54 69 
76 17 42 51 49 
76 18 51 55 42 
76 19 28 37 30 
76 20 22 43 33 
76 21 38 47 33 
76 22 33 48 35 
76 23 33 46 31 
76 24 24 37 27 
76 25 28 40 28 
76 26 27 34 24 
76 27 25 38 27 
76 28 35 42 26 
76 29 52 52 34 
76 30 30 38 31 
76 31 26 37 28 
76 32 52 52 33 
76 33 35 37 32 
76 34 27 35 26 
76 35 35 38 27 
76 36 34 42 31 
76 37 38 36 26 
76 38 26 41 28 
76 39 33 40 27 
76 40 30 44 32 
76 41 25 42 30 
76 42 31 37 25 
76 43 26 38 27 
76 44 24 42 32 
76 45 32 48 35 
76 46 33 40 25 
76 47 40 48 53 
76 48 31 52 78 
76 49 31 57 74 
76 50 43 67 70 
76 51 37 58 72 
76 52 39 54 67 
76 53 46 52 55 
76 54 46 47 60 
76 55 58 60 66 
76 56 56 59 67 
76 57 58 66 62 
76 58 55 69 74 
76 59 37 59 84 
76 60 57 81 92 
76 61 64 103 104 
76 62 59 95 100 
76 63 47 77 84 
76 64 44 75 83 
76 65 56 86 98 
76 66 49 72 89 
76 67 50 69 79 
76 68 54 89 112 
76 69 39 62 80 
76 70 76 90 106 
76 71 68 83 98 
76 72 48 68 76 
76 73 65 90 96 
76 74 71 102 111 
76 75 60 89 107 
76 76 47 80 93 
76 77 55 94 104 
76 78 54 84 100 
76 79 49 79 87 
76 80 56 91 95 
76 81 46 84 94 
76 82 50 85 90 
76 83 59 84 90 
76 84 57 83 94 
76 85 42 69 81 
76 86 42 72 79 
76 87 35 74 80 
76 88 50 79 81 
76 89 50 72 81 
76 90 47 79 92 
76 91 64 96 101 
76 92 76 102 105 
76 93 90 124 122 
76 94 80 107 107 
76 95 79 89 78 
76 96 57 71 92 
76 97 67 81 107 
76 98 92 108 113 
76 99 98 114 111 
76 100 109 125 113 
76 101 95 105 80 
76 102 50 60 88 
76 103 58 69 102 
76 104 46 60 104 
76 105 57 68 91 
76 106 78 84 73 
76 107 70 79 77 
76 108 60 67 84 
76 109 71 79 90 
76 110 91 101 89 
76 111 87 98 96 
76 112 72 81 95 
76 113 83 92 95 
76 114 85 95 79 
76 115 102 114 94 
76 116 94 108 86 
76 117 70 83 71 
76 118 62 76 78 
76 119 47 52 51 
76 120 52 58 70 
76 121 65 78 90 
76 122 88 98 83 
76 123 80 89 75 
76 124 126 119 89 
77 0 120 114 91 
77 1 34 45 64 
77 2 37 50 66 
77 3 39 52 66 
77 4 37 49 69 
77 5 40 52 69 
77 6 45 57 68 
77 7 38 49 67 
77 8 39 50 66 
77 9 41 54 54 
77 10 38 57 68 
77 11 38 57 78 
77 12 48 62 65 
77 13 48 62 54 
77 14 42 55 54 
77 15 43 57 72 
77 16 37 49 68 
77 17 30 38 34 
77 18 38 41 34 
77 19 22 39 30 
77 20 34 50 34 
77 21 53 55 36 
77 22 33 48 33 
77 23 32 42 31 
77 24 30 40 28 
77 25 20 36 26 
77 26 45 49 28 
77 27 28 38 27 
77 28 16 32 26 
77 29 53 51 31 
77 30 55 51 33 
77 31 31 36 31 
77 32 36 41 31 
77 33 29 32 31 
77 34 36 45 31 
77 35 49 49 33 
77 36 32 42 31 
77 37 37 36 26 
77 38 31 39 26 
77 39 31 41 27 
77 40 40 42 27 
77 41 21 40 30 
77 42 29 38 26 
77 43 30 38 28 
77 44 25 42 31 
77 45 38 50 33 
77 46 47 51 31 
77 47 39 47 43 
77 48 37 52 81 
77 49 57 67 90 
77 50 40 57 78 
77 51 31 50 64 
77 52 37 52 64 
77 53 48 50 39 
77 54 54 69 67 
77 55 53 83 92 
77 56 63 89 92 
77 57 52 71 73 
77 58 50 61 67 
77 59 42 53 65 
77 60 48 61 73 
77 61 38 58 69 
77 62 43 61 64 
77 63 42 52 60 
77 64 47 65 68 
77 65 51 76 94 
77 66 60 88 110 
77 67 56 81 94 
77 68 52 82 99 
77 69 48 65 80 
77 70 89 107 119 
77 71 78 96 106 
77 72 74 95 92 
77 73 70 101 109 
77 74 65 95 111 
77 75 65 89 99 
77 76 48 81 99 
77 77 53 91 104 
77 78 54 85 92 
77 79 44 75 84 
77 80 43 75 85 
77 81 43 75 86 
77 82 39 64 88 
77 83 35 52 77 
77 84 39 51 65 
77 85 34 37 40 
77 86 36 42 45 
77 87 42 56 65 
77 88 31 40 49 
77 89 29 44 53 
77 90 44 69 75 
77 91 46 70 76 
77 92 62 85 90 
77 93 57 87 96 
77 94 76 98 95 
77 95 69 88 99 
77 96 56 79 107 
77 97 68 86 89 
77 98 67 84 93 
77 99 77 101 116 
77 100 97 120 123 
77 101 82 95 88 
77 102 46 58 81 
77 103 38 55 86 
77 104 37 53 92 
77 105 56 72 86 
77 106 53 76 89 
77 107 52 81 94 
77 108 73 90 93 
77 109 91 112 114 
77 110 86 108 113 
77 111 55 69 97 
77 112 42 52 72 
77 113 62 70 82 
77 114 88 101 95 
77 115 86 99 83 
77 116 43 49 57 
77 117 46 58 81 
77 118 66 82 96 
77 119 71 86 92 
77 120 53 60 60 
77 121 30 34 60 
77 122 61 66 56 
77 123 41 53 61 
77 124 100 95 76 
78 0 116 112 86 
78 1 41 51 55 
78 2 43 55 61 
78 3 40 52 63 
78 4 33 42 64 
78 5 37 43 61 
78 6 33 46 57 
78 7 35 52 61 
78 8 42 62 61 
78 9 39 60 65 
78 10 26 48 80 
78 11 29 44 66 
78 12 43 51 49 
78 13 41 49 53 
78 14 43 56 77 
78 15 46 64 80 
78 16 39 53 46 
78 17 36 43 34 
78 18 33 41 32 
78 19 24 42 30 
78 20 51 56 34 
78 21 59 64 41 
78 22 31 45 32 
78 23 26 36 26 
78 24 30 40 28 
78 25 19 34 25 
78 26 42 49 29 
78 27 34 43 29 
78 28 20 35 28 
78 29 27 34 29 
78 30 50 45 28 
78 31 50 44 28 
78 32 45 44 29 
78 33 29 33 31 
78 34 31 47 33 
78 35 41 43 30 
78 36 27 36 28 
78 37 33 41 30 
78 38 35 39 26 
78 39 30 41 26 
78 40 42 40 25 
78 41 21 39 29 
78 42 28 40 28 
78 43 34 43 30 
78 44 32 43 30 
78 45 34 48 34 
78 46 42 53 35 
78 47 43 49 36 
78 48 44 59 77 
78 49 45 60 73 
78 50 35 54 77 
78 51 41 62 79 
78 52 40 46 36 
78 53 51 52 54 
78 54 48 81 99 
78 55 50 86 100 
78 56 46 87 97 
78 57 49 87 94 
78 58 51 72 96 
78 59 48 66 103 
78 60 67 81 97 
78 61 63 73 68 
78 62 55 66 71 
78 63 56 61 61 
78 64 52 64 66 
78 65 61 78 93 
78 66 47 62 70 
78 67 48 67 80 
78 68 47 72 85 
78 69 49 57 65 
78 70 76 87 97 
78 71 56 63 72 
78 72 62 74 81 
78 73 87 112 116 
78 74 54 79 96 
78 75 44 67 85 
78 76 47 69 82 
78 77 65 91 100 
78 78 59 88 99 
78 79 44 74 85 
78 80 49 73 86 
78 81 55 70 79 
78 82 43 59 77 
78 83 59 67 74 
78 84 55 69 88 
78 85 57 71 87 
78 86 64 75 77 
78 87 55 59 53 
78 88 44 49 47 
78 89 35 47 55 
78 90 29 39 51 
78 91 32 39 47 
78 92 31 47 51 
78 93 32 45 49 
78 94 35 52 62 
78 95 32 41 59 
78 96 48 63 74 
78 97 42 67 72 
78 98 51 74 93 
78 99 71 97 111 
78 100 64 85 90 
78 101 43 52 82 
78 102 46 58 80 
78 103 47 70 83 
78 104 55 71 81 
78 105 56 76 75 
78 106 51 76 84 
78 107 54 74 81 
78 108 65 89 95 
78 109 81 102 101 
78 110 82 107 121 
78 111 75 96 107 
78 112 55 67 75 
78 113 49 66 69 
78 114 67 86 90 
78 115 64 74 79 
78 116 32 41 61 
78 117 49 69 77 
78 118 69 88 92 
78 119 66 87 87 
78 120 64 81 78 
78 121 32 41 52 
78 122 27 36 45 
78 123 49 63 68 
78 124 126 119 96 
79 0 105 101 79 
79 1 33 39 44 
79 2 38 46 52 
79 3 37 46 51 
79 4 35 43 50 
79 5 31 44 58 
79 6 30 48 70 
79 7 31 51 79 
79 8 34 52 66 
79 9 33 46 60 
79 10 36 45 65 
79 11 43 52 62 
79 12 48 65 73 
79 13 33 54 82 
79 14 31 55 81 
79 15 34 52 64 
79 16 29 41 30 
79 17 46 51 35 
79 18 29 43 31 
79 19 33 43 29 
79 20 53 50 30 
79 21 35 48 35 
79 22 31 43 31 
79 23 24 34 28 
79 24 39 52 34 
79 25 29 40 29 
79 26 32 38 25 
79 27 40 48 31 
79 28 26 42 32 
79 29 24 33 27 
79 30 40 38 25 
79 31 53 50 28 
79 32 58 51 29 
79 33 41 35 22 
79 34 60 66 38 
79 35 41 46 33 
79 36 23 30 27 
79 37 28 39 31 
79 38 38 41 28 
79 39 31 40 27 
79 40 34 39 29 
79 41 24 39 28 
79 42 32 41 28 
79 43 36 45 29 
79 44 34 41 28 
79 45 28 46 32 
79 46 39 51 36 
79 47 44 45 33 
79 48 45 57 73 
79 49 46 63 76 
79 50 48 61 54 
79 51 41 43 40 
79 52 53 57 57 
79 53 63 86 95 
79 54 45 69 101 
79 55 55 74 100 
79 56 73 84 95 
79 57 78 88 91 
79 58 65 76 85 
79 59 54 74 95 
79 60 56 76 100 
79 61 53 65 75 
79 62 46 58 69 
79 63 42 54 72 
79 64 52 63 82 
79 65 68 78 87 
79 66 51 60 65 
79 67 33 55 80 
79 68 50 69 78 
79 69 58 66 57 
79 70 44 46 53 
79 71 52 52 51 
79 72 47 55 63 
79 73 58 74 88 
79 74 37 54 72 
79 75 26 39 53 
79 76 38 52 68 
79 77 59 89 105 
79 78 43 69 85 
79 79 62 95 111 
79 80 53 82 103 
79 81 58 74 87 
79 82 62 83 98 
79 83 57 72 88 
79 84 61 80 102 
79 85 64 86 109 
79 86 60 80 95 
79 87 59 77 76 
79 88 61 74 77 
79 89 55 70 81 
79 90 42 55 66 
79 91 38 40 51 
79 92 33 33 46 
79 93 35 44 51 
79 94 23 32 50 
79 95 35 43 51 
79 96 28 42 50 
79 97 31 51 59 
79 98 43 63 71 
79 99 48 73 64 
79 100 26 37 56 
79 101 35 39 71 
79 102 56 67 81 
79 103 63 78 89 
79 104 57 70 83 
79 105 50 63 78 
79 106 56 71 69 
79 107 41 67 67 
79 108 40 64 71 
79 109 61 85 98 
79 110 72 92 95 
79 111 75 93 104 
79 112 70 85 99 
79 113 58 74 91 
79 114 57 76 82 
79 115 29 31 49 
79 116 37 60 59 
79 117 57 82 87 
79 118 54 76 73 
79 119 58 71 71 
79 120 70 91 94 
79 121 59 77 77 
79 122 26 30 42 
79 123 60 71 78 
79 124 126 120 91 
80 0 113 113 96 
80 1 43 65 72 
80 2 44 53 47 
80 3 34 42 49 
80 4 31 39 47 
80 5 37 50 59 
80 6 30 48 74 
80 7 27 42 80 
80 8 34 48 77 
80 9 39 49 64 
80 10 40 47 55 
80 11 50 57 57 
80 12 39 51 66 
80 13 31 50 80 
80 14 39 57 81 
80 15 32 44 44 
80 16 29 38 26 
80 17 38 47 30 
80 18 30 47 34 
80 19 35 43 27 
80 20 42 46 32 
80 21 24 44 33 
80 22 33 45 30 
80 23 32 40 29 
80 24 33 47 34 
80 25 49 57 35 
80 26 51 55 32 
80 27 41 49 31 
80 28 36 51 35 
80 29 29 39 30 
80 30 41 39 26 
80 31 45 47 28 
80 32 43 47 31 
80 33 43 45 30 
80 34 61 53 29 
80 35 47 44 29 
80 36 34 39 31 
80 37 27 36 30 
80 38 42 46 32 
80 39 36 43 29 
80 40 33 39 28 
80 41 32 42 29 
80 42 33 43 30 
80 43 36 45 30 
80 44 32 42 26 
80 45 27 49 33 
80 46 50 51 31 
80 47 45 46 34 
80 48 41 58 76 
80 49 38 45 55 
80 50 47 47 45 
80 51 52 63 81 
80 52 41 58 91 
80 53 45 70 94 
80 54 56 84 106 
80 55 64 85 102 
80 56 66 79 97 
80 57 64 77 92 
80 58 58 68 82 
80 59 46 63 82 
80 60 63 81 89 
80 61 61 73 85 
80 62 48 60 80 
80 63 53 64 82 
80 64 59 67 77 
80 65 48 49 54 
80 66 76 91 105 
80 67 46 56 66 
80 68 42 64 71 
80 69 57 71 70 
80 70 54 61 59 
80 71 44 45 44 
80 72 35 41 48 
80 73 44 56 68 
80 74 34 60 94 
80 75 45 66 82 
80 76 38 57 76 
80 77 35 51 70 
80 78 39 53 67 
80 79 60 85 108 
80 80 58 88 103 
80 81 38 75 91 
80 82 35 72 99 
80 83 51 80 103 
80 84 59 76 90 
80 85 68 89 97 
80 86 61 88 95 
80 87 50 77 93 
80 88 58 73 99 
80 89 49 57 79 
80 90 53 65 90 
80 91 49 60 81 
80 92 50 57 75 
80 93 52 57 73 
80 94 44 46 57 
80 95 54 63 81 
80 96 46 56 70 
80 97 34 38 51 
80 98 40 48 69 
80 99 39 63 71 
80 100 35 45 61 
80 101 58 59 61 
80 102 54 70 81 
80 103 61 85 96 
80 104 59 82 97 
80 105 63 82 98 
80 106 84 101 104 
80 107 42 68 79 
80 108 28 57 75 
80 109 58 75 78 
80 110 69 88 99 
80 111 73 92 94 
80 112 73 94 104 
80 113 54 72 91 
80 114 56 75 87 
80 115 37 46 56 
80 116 24 43 40 
80 117 24 49 59 
80 118 42 61 71 
80 119 62 77 87 
80 120 58 72 79 
80 121 62 75 85 
80 122 72 86 96 
80 123 70 83 85 
80 124 106 103 77 
81 0 98 100 93 
81 1 28 46 72 
81 2 30 40 57 
81 3 33 42 52 
81 4 34 40 51 
81 5 37 42 51 
81 6 37 45 57 
81 7 30 39 60 
81 8 34 44 72 
81 9 40 49 60 
81 10 43 53 61 
81 11 53 64 60 
81 12 48 57 54 
81 13 39 60 82 
81 14 37 61 87 
81 15 37 47 38 
81 16 30 37 24 
81 17 35 49 34 
81 18 31 47 31 
81 19 37 42 28 
81 20 50 51 33 
81 21 23 35 26 
81 22 28 41 29 
81 23 44 51 33 
81 24 35 45 31 
81 25 38 53 31 
81 26 67 65 34 
81 27 38 42 27 
81 28 26 47 34 
81 29 37 44 32 
81 30 36 35 24 
81 31 33 36 24 
81 32 47 49 32 
81 33 46 52 37 
81 34 52 66 42 
81 35 48 43 23 
81 36 50 49 31 
81 37 25 32 29 
81 38 42 43 32 
81 39 47 49 32 
81 40 38 45 31 
81 41 29 39 28 
81 42 32 46 31 
81 43 35 46 31 
81 44 32 44 29 
81 45 28 43 31 
81 46 43 43 27 
81 47 67 69 47 
81 48 58 65 49 
81 49 34 30 25 
81 50 63 70 70 
81 51 62 75 90 
81 52 38 50 59 
81 53 41 48 58 
81 54 41 62 85 
81 55 37 53 76 
81 56 41 48 66 
81 57 39 48 71 
81 58 42 51 72 
81 59 53 53 60 
81 60 59 58 50 
81 61 57 59 53 
81 62 96 112 110 
81 63 117 137 130 
81 64 80 84 77 
81 65 64 61 54 
81 66 57 66 73 
81 67 83 100 117 
81 68 45 55 60 
81 69 58 70 81 
81 70 86 102 108 
81 71 47 55 62 
81 72 41 48 53 
81 73 53 64 70 
81 74 32 50 70 
81 75 35 52 70 
81 76 41 50 60 
81 77 22 27 36 
81 78 58 81 96 
81 79 62 85 98 
81 80 53 73 90 
81 81 62 81 89 
81 82 55 75 95 
81 83 55 78 93 
81 84 43 54 71 
81 85 60 79 100 
81 86 62 85 104 
81 87 44 57 69 
81 88 50 57 69 
81 89 36 43 55 
81 90 54 62 61 
81 91 90 96 66 
81 92 65 74 82 
81 93 63 73 81 
81 94 47 50 58 
81 95 57 69 93 
81 96 58 66 86 
81 97 44 55 68 
81 98 43 64 87 
81 99 41 74 92 
81 100 46 67 79 
81 101 54 66 76 
81 102 47 64 81 
81 103 42 70 84 
81 104 45 69 83 
81 105 62 82 91 
81 106 54 69 88 
81 107 60 83 89 
81 108 39 63 71 
81 109 40 50 66 
81 110 55 69 75 
81 111 66 80 87 
81 112 75 90 94 
81 113 66 80 82 
81 114 59 76 74 
81 115 47 57 61 
81 116 49 57 60 
81 117 54 70 70 
81 118 48 58 72 
81 119 47 60 79 
81 120 70 85 90 
81 121 77 97 99 
81 122 67 88 98 
81 123 62 77 76 
81 124 123 112 82 
82 0 101 101 83 
82 1 36 51 66 
82 2 38 52 64 
82 3 54 66 51 
82 4 50 63 63 
82 5 51 65 71 
82 6 65 75 51 
82 7 61 70 49 
82 8 52 61 58 
82 9 38 52 66 
82 10 46 56 57 
82 11 54 62 55 
82 12 45 58 64 
82 13 36 53 73 
82 14 42 56 71 
82 15 39 44 32 
82 16 34 40 26 
82 17 36 49 34 
82 18 34 42 28 
82 19 37 46 30 
82 20 46 48 29 
82 21 29 34 25 
82 22 21 36 28 
82 23 30 46 33 
82 24 38 45 32 
82 25 30 48 31 
82 26 45 49 26 
82 27 37 44 29 
82 28 30 54 39 
82 29 42 41 29 
82 30 43 43 29 
82 31 30 34 26 
82 32 43 44 28 
82 33 35 36 30 
82 34 34 51 34 
82 35 38 44 28 
82 36 42 39 22 
82 37 31 37 30 
82 38 45 44 33 
82 39 50 52 33 
82 40 47 53 36 
82 41 27 37 27 
82 42 34 46 32 
82 43 34 47 32 
82 44 35 43 29 
82 45 31 38 28 
82 46 45 47 32 
82 47 62 57 36 
82 48 39 37 29 
82 49 43 38 27 
82 50 66 61 55 
82 51 67 68 71 
82 52 76 75 74 
82 53 67 64 63 
82 54 59 45 39 
82 55 70 57 55 
82 56 75 59 54 
82 57 56 46 48 
82 58 39 43 55 
82 59 59 67 76 
82 60 54 58 65 
82 61 46 51 55 
82 62 95 112 109 
82 63 86 97 95 
82 64 64 61 55 
82 65 82 94 93 
82 66 45 48 48 
82 67 78 92 101 
82 68 67 81 91 
82 69 74 90 102 
82 70 99 118 122 
82 71 43 46 50 
82 72 45 52 57 
82 73 42 46 51 
82 74 65 70 84 
82 75 70 81 99 
82 76 65 75 90 
82 77 44 49 63 
82 78 46 65 78 
82 79 61 81 105 
82 80 44 63 88 
82 81 45 54 55 
82 82 57 65 70 
82 83 46 53 60 
82 84 36 47 46 
82 85 43 50 58 
82 86 53 69 78 
82 87 45 53 66 
82 88 43 56 67 
82 89 48 67 78 
82 90 62 66 55 
82 91 99 96 48 
82 92 59 61 62 
82 93 64 75 89 
82 94 57 63 71 
82 95 45 44 58 
82 96 45 45 55 
82 97 34 47 58 
82 98 15 46 71 
82 99 28 46 64 
82 100 37 57 72 
82 101 39 54 72 
82 102 27 51 66 
82 103 32 53 64 
82 104 41 60 75 
82 105 53 73 84 
82 106 58 91 95 
82 107 78 90 85 
82 108 46 59 61 
82 109 64 76 66 
82 110 46 55 63 
82 111 36 43 58 
82 112 49 56 59 
82 113 69 79 79 
82 114 59 68 68 
82 115 57 65 66 
82 116 71 83 86 
82 117 57 80 92 
82 118 60 92 110 
82 119 58 88 106 
82 120 50 77 94 
82 121 62 84 82 
82 122 59 81 82 
82 123 85 94 81 
82 124 150 134 95 
83 0 96 98 88 
83 1 49 62 60 
83 2 51 66 63 
83 3 54 69 61 
83 4 51 68 67 
83 5 45 66 78 
83 6 55 71 59 
83 7 58 73 63 
83 8 64 76 57 
83 9 50 62 63 
83 10 39 47 66 
83 11 47 57 67 
83 12 46 57 68 
83 13 39 53 70 
83 14 43 55 66 
83 15 42 42 30 
83 16 36 40 27 
83 17 44 50 32 
83 18 38 42 28 
83 19 35 47 32 
83 20 33 41 25 
83 21 33 35 24 
83 22 21 37 28 
83 23 24 40 29 
83 24 30 42 31 
83 25 22 36 26 
83 26 42 48 28 
83 27 38 53 35 
83 28 41 56 40 
83 29 46 42 30 
83 30 42 43 34 
83 31 29 37 28 
83 32 45 47 28 
83 33 32 32 29 
83 34 27 43 31 
83 35 29 43 30 
83 36 42 39 27 
83 37 42 43 32 
83 38 41 45 32 
83 39 41 46 32 
83 40 39 47 33 
83 41 32 38 28 
83 42 42 46 30 
83 43 33 45 31 
83 44 30 40 29 
83 45 39 49 36 
83 46 64 59 38 
83 47 45 44 28 
83 48 28 33 27 
83 49 38 42 26 
83 50 56 53 51 
83 51 48 49 59 
83 52 49 50 54 
83 53 49 49 50 
83 54 82 58 46 
83 55 82 64 56 
83 56 79 65 63 
83 57 45 48 64 
83 58 41 43 50 
83 59 55 56 55 
83 60 37 34 40 
83 61 47 49 54 
83 62 68 77 79 
83 63 52 51 47 
83 64 62 70 69 
83 65 43 46 49 
83 66 67 67 57 
83 67 44 46 42 
83 68 59 70 76 
83 69 86 106 121 
83 70 75 87 93 
83 71 31 30 32 
83 72 41 50 60 
83 73 37 41 55 
83 74 52 53 59 
83 75 72 81 95 
83 76 78 86 95 
83 77 60 63 74 
83 78 35 46 56 
83 79 41 53 69 
83 80 37 51 64 
83 81 30 37 41 
83 82 42 57 72 
83 83 35 40 46 
83 84 39 50 49 
83 85 23 30 50 
83 86 37 45 56 
83 87 37 53 70 
83 88 36 64 75 
83 89 44 65 74 
83 90 28 30 40 
83 91 51 57 77 
83 92 63 70 86 
83 93 58 67 85 
83 94 63 72 91 
83 95 59 66 83 
83 96 62 71 86 
83 97 49 58 66 
83 98 19 32 57 
83 99 29 31 46 
83 100 31 46 61 
83 101 18 36 55 
83 102 26 43 55 
83 103 29 39 51 
83 104 36 51 61 
83 105 46 72 87 
83 106 62 77 89 
83 107 74 88 90 
83 108 86 104 104 
83 109 86 102 108 
83 110 55 61 74 
83 111 23 26 44 
83 112 45 50 53 
83 113 63 76 73 
83 114 45 66 79 
83 115 59 64 72 
83 116 44 47 59 
83 117 48 61 78 
83 118 53 69 75 
83 119 55 73 69 
83 120 48 67 69 
83 121 58 67 77 
83 122 53 57 80 
83 123 57 59 71 
83 124 127 114 83 
84 0 98 94 71 
84 1 52 61 47 
84 2 55 62 47 
84 3 53 62 49 
84 4 51 65 59 
84 5 54 67 59 
84 6 51 64 60 
84 7 44 61 79 
84 8 46 56 70 
84 9 49 58 73 
84 10 29 43 81 
84 11 38 54 74 
84 12 43 59 79 
