quad,year,species,cover
Q2,47,Pseudoroegneria spicata,0.006326998
Q2,49,Artemisia tripartita,0.026947614
Q2,49,Poa secunda,0.001123612
Q2,49,Pseudoroegneria spicata,0.005550292
Q2,49,Hesperostipa comata,0
Q2,50,Artemisia tripartita,0.020760811
Q2,50,Poa secunda,0.003521599
Q2,50,Pseudoroegneria spicata,0.004936042
Q2,50,Hesperostipa comata,0
Q2,51,Artemisia tripartita,0.031585533
Q2,51,Poa secunda,0.004263409
Q2,51,Pseudoroegneria spicata,0.006456441
Q2,51,Hesperostipa comata,0
Q2,52,Artemisia tripartita,0.036192914
Q2,52,Poa secunda,0.00551758
Q2,52,Pseudoroegneria spicata,0.008230344
Q2,52,Hesperostipa comata,0
Q2,54,Artemisia tripartita,0.015337776
Q2,54,Poa secunda,0.002489761
Q2,54,Pseudoroegneria spicata,0.010578953
Q2,54,Hesperostipa comata,0
Q2,55,Artemisia tripartita,0.014775885
Q2,55,Poa secunda,0.0024713
Q2,55,Pseudoroegneria spicata,0.011304654
Q2,55,Hesperostipa comata,0
Q2,56,Artemisia tripartita,0.014509917
Q2,56,Poa secunda,0.001140266
Q2,56,Pseudoroegneria spicata,0.010525901
Q2,56,Hesperostipa comata,0
Q2,57,Poa secunda,0
Q2,57,Artemisia tripartita,0
Q2,57,Hesperostipa comata,0
Q2,57,Pseudoroegneria spicata,0
Q20,23,Artemisia tripartita,0.005701874
Q20,23,Hesperostipa comata,0.00734991
Q20,23,Poa secunda,0.001816307
Q20,23,Pseudoroegneria spicata,0.049737224
Q20,26,Artemisia tripartita,0.004388878
Q20,26,Hesperostipa comata,0.032087306
Q20,26,Poa secunda,0.000993534
Q20,26,Pseudoroegneria spicata,0.102250331
Q20,27,Artemisia tripartita,0.022398886
Q20,27,Hesperostipa comata,0.012701373
Q20,27,Poa secunda,0.001514282
Q20,27,Pseudoroegneria spicata,0.077960758
Q20,29,Artemisia tripartita,0.03692048
Q20,29,Hesperostipa comata,0.007170861
Q20,29,Poa secunda,0.002014937
Q20,29,Pseudoroegneria spicata,0.043109697
Q20,30,Artemisia tripartita,0.054174907
Q20,30,Hesperostipa comata,0.005692544
Q20,30,Poa secunda,0.001465657
Q20,30,Pseudoroegneria spicata,0.036022032
Q20,31,Artemisia tripartita,0.068379991
Q20,31,Hesperostipa comata,0.009817516
Q20,31,Poa secunda,0.004117816
Q20,31,Pseudoroegneria spicata,0.036041299
Q20,32,Artemisia tripartita,0.094291155
Q20,32,Hesperostipa comata,0.015136614
Q20,32,Poa secunda,0.00088799
Q20,32,Pseudoroegneria spicata,0.037194326
Q20,33,Artemisia tripartita,0.126953929
Q20,33,Hesperostipa comata,0.015558808
Q20,33,Poa secunda,0.004960464
Q20,33,Pseudoroegneria spicata,0.05200227
Q20,34,Artemisia tripartita,0.106439467
Q20,34,Hesperostipa comata,0.008377584
Q20,34,Poa secunda,0.002150682
Q20,34,Pseudoroegneria spicata,0.023978713
Q20,35,Artemisia tripartita,0.175383897
Q20,35,Hesperostipa comata,0.006711096
Q20,35,Poa secunda,0.002518816
Q20,35,Pseudoroegneria spicata,0.023277419
Q20,36,Artemisia tripartita,0.151563566
Q20,36,Hesperostipa comata,0.003758963
Q20,36,Poa secunda,0.001806643
Q20,36,Pseudoroegneria spicata,0.019847498
Q20,37,Artemisia tripartita,0.167653271
Q20,37,Hesperostipa comata,0.003981192
Q20,37,Poa secunda,0.002413921
Q20,37,Pseudoroegneria spicata,0.014686574
Q20,38,Artemisia tripartita,0.146430766
Q20,38,Hesperostipa comata,0.003564038
Q20,38,Poa secunda,0.001533895
Q20,38,Pseudoroegneria spicata,0.0137379
Q20,39,Artemisia tripartita,0.16657097
Q20,39,Hesperostipa comata,0.005248846
Q20,39,Poa secunda,0.00114615
Q20,39,Pseudoroegneria spicata,0.018191815
Q20,40,Artemisia tripartita,0.177061707
Q20,40,Hesperostipa comata,0.006835558
Q20,40,Poa secunda,0.001046977
Q20,40,Pseudoroegneria spicata,0.01839331
Q20,41,Artemisia tripartita,0.233957577
Q20,41,Hesperostipa comata,0.005661388
Q20,41,Poa secunda,0.00255727
Q20,41,Pseudoroegneria spicata,0.017068569
Q20,42,Artemisia tripartita,0.170895708
Q20,42,Hesperostipa comata,0.00415623
Q20,42,Poa secunda,0.001435115
Q20,42,Pseudoroegneria spicata,0.010266795
Q20,45,Artemisia tripartita,0.180652295
Q20,45,Hesperostipa comata,0.013600894
Q20,45,Poa secunda,0.004735912
Q20,45,Pseudoroegneria spicata,0.009422427
Q20,46,Artemisia tripartita,0.110210216
Q20,46,Hesperostipa comata,0.018504005
Q20,46,Poa secunda,0.006425024
Q20,46,Pseudoroegneria spicata,0.022442538
Q20,47,Artemisia tripartita,0.047703902
Q20,47,Hesperostipa comata,0.011959977
Q20,47,Poa secunda,0.009847909
Q20,47,Pseudoroegneria spicata,0.02563845
Q20,49,Artemisia tripartita,0.021320169
Q20,49,Hesperostipa comata,0.012599605
Q20,49,Poa secunda,0.007079494
Q20,49,Pseudoroegneria spicata,0.025994842
Q20,50,Artemisia tripartita,0.025659871
Q20,50,Hesperostipa comata,0.017362395
Q20,50,Poa secunda,0.005520252
Q20,50,Pseudoroegneria spicata,0.04091473
Q20,51,Artemisia tripartita,0.009593711
Q20,51,Hesperostipa comata,0.010038418
Q20,51,Poa secunda,0.006449611
Q20,51,Pseudoroegneria spicata,0.026232717
Q20,52,Artemisia tripartita,0.005598202
Q20,52,Hesperostipa comata,0.012351996
Q20,52,Poa secunda,0.004376655
Q20,52,Pseudoroegneria spicata,0.031303077
Q20,54,Artemisia tripartita,0.008943882
Q20,54,Hesperostipa comata,0.014233763
Q20,54,Poa secunda,0.00570194
Q20,54,Pseudoroegneria spicata,0.034788417
Q20,55,Artemisia tripartita,0.009706
Q20,55,Hesperostipa comata,0.012553205
Q20,55,Poa secunda,0.004361396
Q20,55,Pseudoroegneria spicata,0.01768546
Q20,56,Artemisia tripartita,0.006773522
Q20,56,Hesperostipa comata,0.011358625
Q20,56,Poa secunda,0.001052249
Q20,56,Pseudoroegneria spicata,0.029030418
Q20,23,Artemisia tripartita,0.005701874
Q20,23,Hesperostipa comata,0.00734991
Q20,23,Poa secunda,0.001816307
Q20,23,Pseudoroegneria spicata,0.049737224
Q20,26,Artemisia tripartita,0.004388878
Q20,26,Hesperostipa comata,0.032087306
Q20,26,Poa secunda,0.000993534
Q20,26,Pseudoroegneria spicata,0.102250331
Q20,27,Artemisia tripartita,0.022398886
Q20,27,Hesperostipa comata,0.012701373
Q20,27,Poa secunda,0.001514282
Q20,27,Pseudoroegneria spicata,0.077960758
Q20,29,Artemisia tripartita,0.03692048
Q20,29,Hesperostipa comata,0.007170861
Q20,29,Poa secunda,0.002014937
Q20,29,Pseudoroegneria spicata,0.043109697
Q20,30,Artemisia tripartita,0.054174907
Q20,30,Hesperostipa comata,0.005692544
Q20,30,Poa secunda,0.001465657
Q20,30,Pseudoroegneria spicata,0.036022032
Q20,31,Artemisia tripartita,0.068379991
Q20,31,Hesperostipa comata,0.009817516
Q20,31,Poa secunda,0.004117816
Q20,31,Pseudoroegneria spicata,0.036041299
Q20,32,Artemisia tripartita,0.094291155
Q20,32,Hesperostipa comata,0.015136614
Q20,32,Poa secunda,0.00088799
Q20,32,Pseudoroegneria spicata,0.037194326
Q20,33,Artemisia tripartita,0.126953929
Q20,33,Hesperostipa comata,0.015558808
Q20,33,Poa secunda,0.004960464
Q20,33,Pseudoroegneria spicata,0.05200227
Q20,34,Artemisia tripartita,0.106439467
Q20,34,Hesperostipa comata,0.008377584
Q20,34,Poa secunda,0.002150682
Q20,34,Pseudoroegneria spicata,0.023978713
Q20,35,Artemisia tripartita,0.175383897
Q20,35,Hesperostipa comata,0.006711096
Q20,35,Poa secunda,0.002518816
Q20,35,Pseudoroegneria spicata,0.023277419
Q20,36,Artemisia tripartita,0.151563566
Q20,36,Hesperostipa comata,0.003758963
Q20,36,Poa secunda,0.001806643
Q20,36,Pseudoroegneria spicata,0.019847498
Q20,37,Artemisia tripartita,0.167653271
Q20,37,Hesperostipa comata,0.003981192
Q20,37,Poa secunda,0.002413921
Q20,37,Pseudoroegneria spicata,0.014686574
Q20,38,Artemisia tripartita,0.146430766
Q20,38,Hesperostipa comata,0.003564038
Q20,38,Poa secunda,0.001533895
Q20,38,Pseudoroegneria spicata,0.0137379
Q20,39,Artemisia tripartita,0.16657097
Q20,39,Hesperostipa comata,0.005248846
Q20,39,Poa secunda,0.00114615
Q20,39,Pseudoroegneria spicata,0.018191815
Q20,40,Artemisia tripartita,0.177061707
Q20,40,Hesperostipa comata,0.006835558
Q20,40,Poa secunda,0.001046977
Q20,40,Pseudoroegneria spicata,0.01839331
Q20,41,Artemisia tripartita,0.233957577
Q20,41,Hesperostipa comata,0.005661388
Q20,41,Poa secunda,0.00255727
Q20,41,Pseudoroegneria spicata,0.017068569
Q20,42,Artemisia tripartita,0.170895708
Q20,42,Hesperostipa comata,0.00415623
Q20,42,Poa secunda,0.001435115
Q20,42,Pseudoroegneria spicata,0.010266795
Q20,45,Artemisia tripartita,0.180652295
Q20,45,Hesperostipa comata,0.013600894
Q20,45,Poa secunda,0.004735912
Q20,45,Pseudoroegneria spicata,0.009422427
Q20,46,Artemisia tripartita,0.110210216
Q20,46,Hesperostipa comata,0.018504005
Q20,46,Poa secunda,0.006425024
Q20,46,Pseudoroegneria spicata,0.022442538
Q20,47,Artemisia tripartita,0.047703902
Q20,47,Hesperostipa comata,0.011959977
Q20,47,Poa secunda,0.009847909
Q20,47,Pseudoroegneria spicata,0.02563845
Q20,49,Artemisia tripartita,0.021320169
Q20,49,Hesperostipa comata,0.012599605
Q20,49,Poa secunda,0.007079494
Q20,49,Pseudoroegneria spicata,0.025994842
Q20,50,Artemisia tripartita,0.025659871
Q20,50,Hesperostipa comata,0.017362395
Q20,50,Poa secunda,0.005520252
Q20,50,Pseudoroegneria spicata,0.04091473
Q20,51,Artemisia tripartita,0.009593711
Q20,51,Hesperostipa comata,0.010038418
Q20,51,Poa secunda,0.006449611
Q20,51,Pseudoroegneria spicata,0.026232717
Q20,52,Artemisia tripartita,0.005598202
Q20,52,Hesperostipa comata,0.012351996
Q20,52,Poa secunda,0.004376655
Q20,52,Pseudoroegneria spicata,0.031303077
Q20,54,Artemisia tripartita,0.008943882
Q20,54,Hesperostipa comata,0.014233763
Q20,54,Poa secunda,0.00570194
Q20,54,Pseudoroegneria spicata,0.034788417
Q20,55,Artemisia tripartita,0.009706
Q20,55,Hesperostipa comata,0.012553205
Q20,55,Poa secunda,0.004361396
Q20,55,Pseudoroegneria spicata,0.01768546
Q20,56,Artemisia tripartita,0.006773522
Q20,56,Hesperostipa comata,0.011358625
Q20,56,Poa secunda,0.001052249
Q20,56,Pseudoroegneria spicata,0.029030418
Q20,57,Poa secunda,0
Q20,57,Artemisia tripartita,0
Q20,57,Hesperostipa comata,0
Q20,57,Pseudoroegneria spicata,0
Q21,30,Artemisia tripartita,0.045552253
Q21,30,Hesperostipa comata,0.005489787
Q21,30,Poa secunda,0.005746236
Q21,30,Pseudoroegneria spicata,0.04370596
Q21,31,Artemisia tripartita,0.055936656
Q21,31,Hesperostipa comata,0.004314522
Q21,31,Poa secunda,0.002478196
Q21,31,Pseudoroegneria spicata,0.037973336
Q21,32,Artemisia tripartita,0.071383193
Q21,32,Hesperostipa comata,0.006621803
Q21,32,Poa secunda,0.002975124
Q21,32,Pseudoroegneria spicata,0.041468017
Q21,33,Artemisia tripartita,0.107717198
Q21,33,Hesperostipa comata,0.005871321
Q21,33,Poa secunda,0.00182144
Q21,33,Pseudoroegneria spicata,0.041096959
Q21,34,Artemisia tripartita,0.081822977
Q21,34,Hesperostipa comata,0.003714553
Q21,34,Poa secunda,0.001568127
Q21,34,Pseudoroegneria spicata,0.031033998
Q21,35,Artemisia tripartita,0.125283436
Q21,35,Hesperostipa comata,0.003862766
Q21,35,Poa secunda,0.001127309
Q21,35,Pseudoroegneria spicata,0.026712895
Q21,36,Artemisia tripartita,0.101078013
Q21,36,Hesperostipa comata,0.006162592
Q21,36,Poa secunda,0.001431412
Q21,36,Pseudoroegneria spicata,0.029161237
Q21,37,Artemisia tripartita,0.137334794
Q21,37,Hesperostipa comata,0.002904306
Q21,37,Poa secunda,0.002004834
Q21,37,Pseudoroegneria spicata,0.028607041
Q21,38,Artemisia tripartita,0.166793757
Q21,38,Hesperostipa comata,0.003844032
Q21,38,Poa secunda,0.003155434
Q21,38,Pseudoroegneria spicata,0.028906938
Q21,39,Artemisia tripartita,0.167584516
Q21,39,Hesperostipa comata,0.004308449
Q21,39,Poa secunda,0.002987372
Q21,39,Pseudoroegneria spicata,0.023288811
Q21,40,Artemisia tripartita,0.170944645
Q21,40,Hesperostipa comata,0.002686295
Q21,40,Poa secunda,0.004052958
Q21,40,Pseudoroegneria spicata,0.019884535
Q21,41,Artemisia tripartita,0.186780777
Q21,41,Hesperostipa comata,0.003552302
Q21,41,Poa secunda,0.005419691
Q21,41,Pseudoroegneria spicata,0.010852974
Q21,42,Artemisia tripartita,0.160109346
Q21,42,Hesperostipa comata,0.003261861
Q21,42,Poa secunda,0.004508905
Q21,42,Pseudoroegneria spicata,0.009358899
Q21,45,Artemisia tripartita,0.234137367
Q21,45,Hesperostipa comata,0.004842756
Q21,45,Poa secunda,0.010180025
Q21,45,Pseudoroegneria spicata,0.0135361
Q21,46,Artemisia tripartita,0.18070288
Q21,46,Hesperostipa comata,0.018006003
Q21,46,Poa secunda,0.015453378
Q21,46,Pseudoroegneria spicata,0.020529085
Q21,47,Artemisia tripartita,0.030266237
Q21,47,Hesperostipa comata,0.019745448
Q21,47,Poa secunda,0.014426471
Q21,47,Pseudoroegneria spicata,0.025073902
Q21,49,Artemisia tripartita,0.026663939
Q21,49,Hesperostipa comata,0.015554374
Q21,49,Poa secunda,0.009700865
Q21,49,Pseudoroegneria spicata,0.029417797
Q21,50,Artemisia tripartita,0.010715849
Q21,50,Hesperostipa comata,0.019691157
Q21,50,Poa secunda,0.010938922
Q21,50,Pseudoroegneria spicata,0.024191857
Q21,51,Artemisia tripartita,0.008518046
Q21,51,Hesperostipa comata,0.020625437
Q21,51,Poa secunda,0.013560122
Q21,51,Pseudoroegneria spicata,0.027547708
Q21,52,Artemisia tripartita,0.015561155
Q21,52,Hesperostipa comata,0.031274963
Q21,52,Poa secunda,0.010367228
Q21,52,Pseudoroegneria spicata,0.039368345
Q21,54,Artemisia tripartita,0.01588419
Q21,54,Hesperostipa comata,0.031091897
Q21,54,Poa secunda,0.00342039
Q21,54,Pseudoroegneria spicata,0.027954349
Q21,55,Artemisia tripartita,0.01250972
Q21,55,Hesperostipa comata,0.029805652
Q21,55,Poa secunda,0.0035962
Q21,55,Pseudoroegneria spicata,0.032470748
Q21,56,Artemisia tripartita,0.004343115
Q21,56,Hesperostipa comata,0.028575599
Q21,56,Poa secunda,0.007520852
Q21,56,Pseudoroegneria spicata,0.037826506
Q21,23,Poa secunda,0
Q21,23,Artemisia tripartita,0
Q21,23,Hesperostipa comata,0
Q21,23,Pseudoroegneria spicata,0
Q21,26,Poa secunda,0
Q21,26,Artemisia tripartita,0
Q21,26,Hesperostipa comata,0
Q21,26,Pseudoroegneria spicata,0
Q21,27,Poa secunda,0
Q21,27,Artemisia tripartita,0
Q21,27,Hesperostipa comata,0
Q21,27,Pseudoroegneria spicata,0
Q21,29,Poa secunda,0
Q21,29,Artemisia tripartita,0
Q21,29,Hesperostipa comata,0
Q21,29,Pseudoroegneria spicata,0
Q21,30,Artemisia tripartita,0.045552253
Q21,30,Hesperostipa comata,0.005489787
Q21,30,Poa secunda,0.005746236
Q21,30,Pseudoroegneria spicata,0.04370596
Q21,31,Artemisia tripartita,0.055936656
Q21,31,Hesperostipa comata,0.004314522
Q21,31,Poa secunda,0.002478196
Q21,31,Pseudoroegneria spicata,0.037973336
Q21,32,Artemisia tripartita,0.071383193
Q21,32,Hesperostipa comata,0.006621803
Q21,32,Poa secunda,0.002975124
Q21,32,Pseudoroegneria spicata,0.041468017
Q21,33,Artemisia tripartita,0.107717198
Q21,33,Hesperostipa comata,0.005871321
Q21,33,Poa secunda,0.00182144
Q21,33,Pseudoroegneria spicata,0.041096959
Q21,34,Artemisia tripartita,0.081822977
Q21,34,Hesperostipa comata,0.003714553
Q21,34,Poa secunda,0.001568127
Q21,34,Pseudoroegneria spicata,0.031033998
Q21,35,Artemisia tripartita,0.125283436
Q21,35,Hesperostipa comata,0.003862766
Q21,35,Poa secunda,0.001127309
Q21,35,Pseudoroegneria spicata,0.026712895
Q21,36,Artemisia tripartita,0.101078013
Q21,36,Hesperostipa comata,0.006162592
Q21,36,Poa secunda,0.001431412
Q21,36,Pseudoroegneria spicata,0.029161237
Q21,37,Artemisia tripartita,0.137334794
Q21,37,Hesperostipa comata,0.002904306
Q21,37,Poa secunda,0.002004834
Q21,37,Pseudoroegneria spicata,0.028607041
Q21,38,Artemisia tripartita,0.166793757
Q21,38,Hesperostipa comata,0.003844032
Q21,38,Poa secunda,0.003155434
Q21,38,Pseudoroegneria spicata,0.028906938
Q21,39,Artemisia tripartita,0.167584516
Q21,39,Hesperostipa comata,0.004308449
Q21,39,Poa secunda,0.002987372
Q21,39,Pseudoroegneria spicata,0.023288811
Q21,40,Artemisia tripartita,0.170944645
Q21,40,Hesperostipa comata,0.002686295
Q21,40,Poa secunda,0.004052958
Q21,40,Pseudoroegneria spicata,0.019884535
Q21,41,Artemisia tripartita,0.186780777
Q21,41,Hesperostipa comata,0.003552302
Q21,41,Poa secunda,0.005419691
Q21,41,Pseudoroegneria spicata,0.010852974
Q21,42,Artemisia tripartita,0.160109346
Q21,42,Hesperostipa comata,0.003261861
Q21,42,Poa secunda,0.004508905
Q21,42,Pseudoroegneria spicata,0.009358899
Q21,45,Artemisia tripartita,0.234137367
Q21,45,Hesperostipa comata,0.004842756
Q21,45,Poa secunda,0.010180025
Q21,45,Pseudoroegneria spicata,0.0135361
Q21,46,Artemisia tripartita,0.18070288
Q21,46,Hesperostipa comata,0.018006003
Q21,46,Poa secunda,0.015453378
Q21,46,Pseudoroegneria spicata,0.020529085
Q21,47,Artemisia tripartita,0.030266237
Q21,47,Hesperostipa comata,0.019745448
Q21,47,Poa secunda,0.014426471
Q21,47,Pseudoroegneria spicata,0.025073902
Q21,49,Artemisia tripartita,0.026663939
Q21,49,Hesperostipa comata,0.015554374
Q21,49,Poa secunda,0.009700865
Q21,49,Pseudoroegneria spicata,0.029417797
Q21,50,Artemisia tripartita,0.010715849
Q21,50,Hesperostipa comata,0.019691157
Q21,50,Poa secunda,0.010938922
Q21,50,Pseudoroegneria spicata,0.024191857
Q21,51,Artemisia tripartita,0.008518046
Q21,51,Hesperostipa comata,0.020625437
Q21,51,Poa secunda,0.013560122
Q21,51,Pseudoroegneria spicata,0.027547708
Q21,52,Artemisia tripartita,0.015561155
Q21,52,Hesperostipa comata,0.031274963
Q21,52,Poa secunda,0.010367228
Q21,52,Pseudoroegneria spicata,0.039368345
Q21,54,Artemisia tripartita,0.01588419
Q21,54,Hesperostipa comata,0.031091897
Q21,54,Poa secunda,0.00342039
Q21,54,Pseudoroegneria spicata,0.027954349
Q21,55,Artemisia tripartita,0.01250972
Q21,55,Hesperostipa comata,0.029805652
Q21,55,Poa secunda,0.0035962
Q21,55,Pseudoroegneria spicata,0.032470748
Q21,56,Artemisia tripartita,0.004343115
Q21,56,Hesperostipa comata,0.028575599
Q21,56,Poa secunda,0.007520852
Q21,56,Pseudoroegneria spicata,0.037826506
Q21,57,Poa secunda,0
Q21,57,Artemisia tripartita,0
Q21,57,Hesperostipa comata,0
Q21,57,Pseudoroegneria spicata,0
Q22,30,Artemisia tripartita,0.129775508
Q22,30,Hesperostipa comata,0.024795277
Q22,30,Poa secunda,0.003863373
Q22,30,Pseudoroegneria spicata,0.031328261
Q22,31,Artemisia tripartita,0.11461174
Q22,31,Hesperostipa comata,0.032115822
Q22,31,Poa secunda,0.003403127
Q22,31,Pseudoroegneria spicata,0.02951176
Q22,32,Artemisia tripartita,0.191116491
Q22,32,Hesperostipa comata,0.037646719
Q22,32,Poa secunda,0.001939513
Q22,32,Pseudoroegneria spicata,0.021561505
Q22,33,Artemisia tripartita,0.213932466
Q22,33,Hesperostipa comata,0.039869989
Q22,33,Poa secunda,0.004635408
Q22,33,Pseudoroegneria spicata,0.026796181
Q22,34,Artemisia tripartita,0.186194204
Q22,34,Hesperostipa comata,0.031231357
Q22,34,Poa secunda,0.002468561
Q22,34,Pseudoroegneria spicata,0.019216512
Q22,35,Artemisia tripartita,0.227160503
Q22,35,Hesperostipa comata,0.03503936
Q22,35,Poa secunda,0.004012399
Q22,35,Pseudoroegneria spicata,0.020744955
Q22,36,Artemisia tripartita,0.190798437
Q22,36,Hesperostipa comata,0.019774311
Q22,36,Poa secunda,0.00316505
Q22,36,Pseudoroegneria spicata,0.020618033
Q22,37,Artemisia tripartita,0.257884946
Q22,37,Hesperostipa comata,0.017239738
Q22,37,Poa secunda,0.00507533
Q22,37,Pseudoroegneria spicata,0.015960536
Q22,38,Artemisia tripartita,0.208100669
Q22,38,Hesperostipa comata,0.014152972
Q22,38,Poa secunda,0.004618393
Q22,38,Pseudoroegneria spicata,0.016409371
Q22,39,Artemisia tripartita,0.223941591
Q22,39,Hesperostipa comata,0.021280601
Q22,39,Poa secunda,0.004697864
Q22,39,Pseudoroegneria spicata,0.016252327
Q22,40,Artemisia tripartita,0.241985848
Q22,40,Hesperostipa comata,0.0174048
Q22,40,Poa secunda,0.005174629
Q22,40,Pseudoroegneria spicata,0.013760421
Q22,41,Artemisia tripartita,0.247074511
Q22,41,Hesperostipa comata,0.019142154
Q22,41,Poa secunda,0.007443147
Q22,41,Pseudoroegneria spicata,0.012665383
Q22,42,Artemisia tripartita,0.154124657
Q22,42,Hesperostipa comata,0.012133488
Q22,42,Poa secunda,0.006471697
Q22,42,Pseudoroegneria spicata,0.006737673
Q22,45,Artemisia tripartita,0.268859117
Q22,45,Hesperostipa comata,0.017335095
Q22,45,Poa secunda,0.00967985
Q22,45,Pseudoroegneria spicata,0.007703732
Q22,46,Artemisia tripartita,0.235066859
Q22,46,Hesperostipa comata,0.0492387
Q22,46,Poa secunda,0.007799819
Q22,46,Pseudoroegneria spicata,0.008495411
Q22,47,Artemisia tripartita,0.271244693
Q22,47,Hesperostipa comata,0.05163202
Q22,47,Poa secunda,0.013644401
Q22,47,Pseudoroegneria spicata,0.011862647
Q22,49,Artemisia tripartita,0.195168856
Q22,49,Hesperostipa comata,0.040679204
Q22,49,Poa secunda,0.003591528
Q22,49,Pseudoroegneria spicata,0.008436362
Q22,50,Artemisia tripartita,0.213725854
Q22,50,Hesperostipa comata,0.056379676
Q22,50,Poa secunda,0.004328373
Q22,50,Pseudoroegneria spicata,0.010831845
Q22,51,Artemisia tripartita,0.178881517
Q22,51,Hesperostipa comata,0.056503666
Q22,51,Poa secunda,0.007318147
Q22,51,Pseudoroegneria spicata,0.010594315
Q22,52,Artemisia tripartita,0.199368755
Q22,52,Hesperostipa comata,0.061619009
Q22,52,Poa secunda,0.005083811
Q22,52,Pseudoroegneria spicata,0.007436917
Q22,54,Artemisia tripartita,0.205077458
Q22,54,Hesperostipa comata,0.073897427
Q22,54,Poa secunda,0.00614284
Q22,54,Pseudoroegneria spicata,0.016466057
Q22,55,Artemisia tripartita,0.200957955
Q22,55,Hesperostipa comata,0.042505941
Q22,55,Poa secunda,0.003918895
Q22,55,Pseudoroegneria spicata,0.0075222
Q22,56,Artemisia tripartita,0.169037212
Q22,56,Hesperostipa comata,0.03163439
Q22,56,Poa secunda,0.001528536
Q22,56,Pseudoroegneria spicata,0.006604602
Q22,23,Poa secunda,0
Q22,23,Artemisia tripartita,0
Q22,23,Hesperostipa comata,0
Q22,23,Pseudoroegneria spicata,0
Q22,26,Poa secunda,0
Q22,26,Artemisia tripartita,0
Q22,26,Hesperostipa comata,0
Q22,26,Pseudoroegneria spicata,0
Q22,27,Poa secunda,0
Q22,27,Artemisia tripartita,0
Q22,27,Hesperostipa comata,0
Q22,27,Pseudoroegneria spicata,0
Q22,29,Poa secunda,0
Q22,29,Artemisia tripartita,0
Q22,29,Hesperostipa comata,0
Q22,29,Pseudoroegneria spicata,0
Q22,30,Artemisia tripartita,0.129775508
Q22,30,Hesperostipa comata,0.024795277
Q22,30,Poa secunda,0.003863373
Q22,30,Pseudoroegneria spicata,0.031328261
Q22,31,Artemisia tripartita,0.11461174
Q22,31,Hesperostipa comata,0.032115822
Q22,31,Poa secunda,0.003403127
Q22,31,Pseudoroegneria spicata,0.02951176
Q22,32,Artemisia tripartita,0.191116491
Q22,32,Hesperostipa comata,0.037646719
Q22,32,Poa secunda,0.001939513
Q22,32,Pseudoroegneria spicata,0.021561505
Q22,33,Artemisia tripartita,0.213932466
Q22,33,Hesperostipa comata,0.039869989
Q22,33,Poa secunda,0.004635408
Q22,33,Pseudoroegneria spicata,0.026796181
Q22,34,Artemisia tripartita,0.186194204
Q22,34,Hesperostipa comata,0.031231357
Q22,34,Poa secunda,0.002468561
Q22,34,Pseudoroegneria spicata,0.019216512
Q22,35,Artemisia tripartita,0.227160503
Q22,35,Hesperostipa comata,0.03503936
Q22,35,Poa secunda,0.004012399
Q22,35,Pseudoroegneria spicata,0.020744955
Q22,36,Artemisia tripartita,0.190798437
Q22,36,Hesperostipa comata,0.019774311
Q22,36,Poa secunda,0.00316505
Q22,36,Pseudoroegneria spicata,0.020618033
Q22,37,Artemisia tripartita,0.257884946
Q22,37,Hesperostipa comata,0.017239738
Q22,37,Poa secunda,0.00507533
Q22,37,Pseudoroegneria spicata,0.015960536
Q22,38,Artemisia tripartita,0.208100669
Q22,38,Hesperostipa comata,0.014152972
Q22,38,Poa secunda,0.004618393
Q22,38,Pseudoroegneria spicata,0.016409371
Q22,39,Artemisia tripartita,0.223941591
Q22,39,Hesperostipa comata,0.021280601
Q22,39,Poa secunda,0.004697864
Q22,39,Pseudoroegneria spicata,0.016252327
Q22,40,Artemisia tripartita,0.241985848
Q22,40,Hesperostipa comata,0.0174048
Q22,40,Poa secunda,0.005174629
Q22,40,Pseudoroegneria spicata,0.013760421
Q22,41,Artemisia tripartita,0.247074511
Q22,41,Hesperostipa comata,0.019142154
Q22,41,Poa secunda,0.007443147
Q22,41,Pseudoroegneria spicata,0.012665383
Q22,42,Artemisia tripartita,0.154124657
Q22,42,Hesperostipa comata,0.012133488
Q22,42,Poa secunda,0.006471697
Q22,42,Pseudoroegneria spicata,0.006737673
Q22,45,Artemisia tripartita,0.268859117
Q22,45,Hesperostipa comata,0.017335095
Q22,45,Poa secunda,0.00967985
Q22,45,Pseudoroegneria spicata,0.007703732
Q22,46,Artemisia tripartita,0.235066859
Q22,46,Hesperostipa comata,0.0492387
Q22,46,Poa secunda,0.007799819
Q22,46,Pseudoroegneria spicata,0.008495411
Q22,47,Artemisia tripartita,0.271244693
Q22,47,Hesperostipa comata,0.05163202
Q22,47,Poa secunda,0.013644401
Q22,47,Pseudoroegneria spicata,0.011862647
Q22,49,Artemisia tripartita,0.195168856
Q22,49,Hesperostipa comata,0.040679204
Q22,49,Poa secunda,0.003591528
Q22,49,Pseudoroegneria spicata,0.008436362
Q22,50,Artemisia tripartita,0.213725854
Q22,50,Hesperostipa comata,0.056379676
Q22,50,Poa secunda,0.004328373
Q22,50,Pseudoroegneria spicata,0.010831845
Q22,51,Artemisia tripartita,0.178881517
Q22,51,Hesperostipa comata,0.056503666
Q22,51,Poa secunda,0.007318147
Q22,51,Pseudoroegneria spicata,0.010594315
Q22,52,Artemisia tripartita,0.199368755
Q22,52,Hesperostipa comata,0.061619009
Q22,52,Poa secunda,0.005083811
Q22,52,Pseudoroegneria spicata,0.007436917
