Facility Id,Hospital Name,Indicator Name,Year,Infections observed,Infections predicted,Denominator,Indicator value,Indicator Lower confidence limit,Indicator Upper confidence limit,Indicator units,Comparison results,Location 1
1302,SUNY Downstate Medical Center at LICH,CDI Hospital Onset,2010,90,,63496,14.17,11.4,17.42,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Coronary ICU,2010,1,0.57,336,3,0.08,16.58,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Medical Surgical ICU Nonteaching,2010,2,3.3,2370,0.8,0.1,3.05,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Neonatal ICU Level 2/3,2010,5,3.23,881,5.83,1.89,13.61,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Overall Standardized Infection Ratio,2010,8,7.12,,1.12,0.49,2.22,,Not significantly different than NYS 2010 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Pediatric ICU,2010,,,,,,,# CLABSI per 1000 line days,"Not compared, less than 20 procedures","(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,SSI Colon,2010,6,4.23,81,6.8,2.48,14.69,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,SSI Hip,2010,0,1.07,72,0,0,3.08,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,SSI Overall Standardized Infection Ratio,2010,6,5.3,,1.13,0.42,2.46,,Not significantly different than NYS 2010 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Coronary ICU,2009,0,0.79,427,0,0,7.02,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,SSI Overall Standardized Infection Ratio,2009,9,7.32,,1.23,0.56,2.33,,Not significantly different than NYS 2009 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,SSI Hip,2009,0,1.53,88,0,0,2.23,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,SSI Colon,2009,9,5.79,116,7.6,3.46,14.35,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Pediatric ICU,2009,,,,,,,# CLABSI per 1000 line days,"Not compared, less than 20 procedures","(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Overall Standardized Infection Ratio,2009,5,7.9,,0.63,0.21,1.48,,Not significantly different than NYS 2009 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Neonatal ICU Level 2/3,2009,3,2.74,723,4.1,0.85,11.99,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Medical Surgical ICU Nonteaching,2009,2,4.32,2292,0.9,0.11,3.15,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,SSI Hip,2008,4,1.28,75,3.5,0.95,8.94,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,SSI Colon,2008,12,4.53,101,11.7,6.06,20.5,"# SSI per 100 procedures, risk-adjusted",Significantly higher than NYS 2008 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Pediatric ICU,2008,1,0.18,54,18.5,0.47,103.18,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,SSI Overall Standardized Infection Ratio,2008,16,5.82,,2.75,1.57,4.47,,Significantly higher than NYS 2008 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Overall Standardized Infection Ratio,2008,15,11.87,,1.26,0.71,2.08,,Not significantly different than NYS 2008 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Neonatal ICU Level 2/3,2008,4,5.09,1080,3.78,1.03,9.68,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Medical Surgical ICU Nonteaching,2008,9,5.46,2582,3.5,1.59,6.62,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.691073, -73.997763)"
1302,SUNY Downstate Medical Center at LICH,CLABSI Coronary ICU,2008,1,1.13,524,1.9,0.05,10.63,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.691073, -73.997763)"
1304,Lutheran Medical Center,SSI Overall Standardized Infection Ratio,2012,9,12.85,,0.7,0.32,1.33,,Not significantly different than NYS 2012 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Hysterectomy,2012,0,2.56,166,0,0,1.91,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Hip,2012,3,2.02,148,1.5,0.32,4.53,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Colon,2012,6,8.28,165,3.3,1.21,7.17,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Surgical ICU,2012,0,2.56,2253,0,0,1.33,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Overall Standardized Infection Ratio,2012,4,5.04,,0.79,0.22,2.03,,Not significantly different than NYS 2012 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Medical ICU,2012,4,2.48,2053,1.9,0.53,4.99,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CDI Hospital Onset,2012,130,,112217,11.58,9.68,13.76,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared due to change in lab test method,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CDI Hospital Associated,2012,158,,112217,14.08,11.97,16.45,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CDI Community Onset,2012,68,,20627,0.33,0.26,0.42,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Overall Standardized Infection Ratio,2011,8,6.12,,1.31,0.56,2.58,,Not significantly different than NYS 2011 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Overall Standardized Infection Ratio,2011,8,9.91,,0.81,0.35,1.59,,Not significantly different than NYS 2011 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Hip,2011,3,2.07,151,1.7,0.35,4.91,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Colon,2011,5,7.84,152,3.2,1.03,7.37,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CDI Community Onset,2011,46,,20365,0.23,0.17,0.3,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CDI Hospital Associated,2011,129,,100266,12.87,10.74,15.29,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CDI Hospital Onset,2011,103,,100266,10.27,8.38,12.46,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not significantly different than Hospital 2010 rate,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Medical ICU,2011,7,3.48,2328,3,1.21,6.2,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Surgical ICU,2011,1,2.63,1892,0.5,0.01,2.94,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Hip,2010,0,2.23,156,0,0,1.48,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CDI Community Onset,2010,35,,19948,0.18,0.12,0.24,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CDI Hospital Associated,2010,172,,117967,14.58,12.48,16.93,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CDI Hospital Onset,2010,134,,117967,11.36,9.52,13.45,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Medical ICU,2010,4,4.87,2512,1.6,0.43,4.08,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Overall Standardized Infection Ratio,2010,8,7.35,,1.09,0.47,2.14,,Not significantly different than NYS 2010 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Surgical ICU,2010,4,2.48,1645,2.4,0.66,6.23,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Colon,2010,3,8.72,170,1.6,0.34,4.78,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Overall Standardized Infection Ratio,2010,3,10.95,,0.27,0.06,0.8,,Significantly lower than NYS 2010 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Overall Standardized Infection Ratio,2009,8,10.32,,0.78,0.33,1.53,,Not significantly different than NYS 2009 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Hip,2009,3,2.03,166,1.7,0.35,4.93,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Colon,2009,5,8.29,167,2.9,0.95,6.85,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Surgical ICU,2009,8,4.79,2238,3.6,1.54,7.04,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Overall Standardized Infection Ratio,2009,13,11.68,,1.11,0.59,1.9,,Not significantly different than NYS 2009 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Medical ICU,2009,5,6.89,2991,1.7,0.54,3.9,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Overall Standardized Infection Ratio,2008,4,10.97,,0.36,0.1,0.93,,Significantly lower than NYS 2008 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Hip,2008,0,1.93,169,0,0,1.74,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,SSI Colon,2008,4,9.04,208,2,0.53,5.02,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Surgical ICU,2008,5,6.18,2223,2.2,0.73,5.25,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Overall Standardized Infection Ratio,2008,12,14.45,,0.83,0.43,1.45,,Not significantly different than NYS 2008 average,"(40.646587, -74.020437)"
1304,Lutheran Medical Center,CLABSI Medical ICU,2008,7,8.27,3065,2.3,0.92,4.71,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.646587, -74.020437)"
1305,Maimonides Medical Center,CDI Community Onset,2012,84,,39229,0.21,0.17,0.27,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Hysterectomy,2012,2,4.03,248,0.8,0.1,2.92,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Hip,2012,2,2.5,133,0.8,0.1,3.01,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Colon,2012,4,3.28,79,5.5,1.51,14.17,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI CABG donor site,2012,3,1.48,291,1.1,0.23,3.28,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI CABG chest site,2012,6,6.85,312,1.8,0.65,3.85,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Surgical ICU,2012,1,1.75,1537,0.7,0.02,3.63,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Pediatric ICU,2012,1,1.21,625,1.6,0.04,8.91,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CDI Hospital Associated,2012,191,,202035,9.45,8.16,10.89,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CDI Hospital Onset,2012,159,,202035,7.87,6.69,9.19,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Significantly lower than Hospital 2011 rate,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Cardiothoracic ICU,2012,0,2.02,2285,0,0,1.31,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Overall Standardized Infection Ratio,2012,17,18.14,,0.94,0.55,1.5,,Not significantly different than NYS 2012 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Coronary ICU,2012,0,1.09,881,0,0,3.4,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Medical ICU,2012,0,3.42,2831,0,0,1.06,# CLABSI per 1000 line days,Significantly lower than NYS 2012 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Neonatal ICU Regional Perinatal Center,2012,0,3.02,2432,0,0,1.22,# CLABSI per 1000 line days,Significantly lower than NYS 2012 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Overall Standardized Infection Ratio,2012,2,12.5,,0.16,0.02,0.58,,Significantly lower than NYS 2012 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Overall Standardized Infection Ratio,2011,10,14.88,,0.67,0.32,1.24,,Not significantly different than NYS 2011 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CDI Community Onset,2011,80,,38782,0.21,0.16,0.26,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CDI Hospital Associated,2011,285,,203207,14.03,12.44,15.75,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CDI Hospital Onset,2011,229,,203207,11.27,9.86,12.83,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not significantly different than Hospital 2010 rate,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Cardiothoracic ICU,2011,1,2.05,2250,0.4,0.01,2.48,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Coronary ICU,2011,2,0.79,557,3.6,0.43,12.97,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Medical ICU,2011,1,5.28,3525,0.3,0.01,1.58,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Neonatal ICU Regional Perinatal Center,2011,4,3.93,2028,1.83,0.5,4.67,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Pediatric ICU,2011,0,0.73,341,0,0,8.79,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Surgical ICU,2011,2,2.1,1512,1.3,0.16,4.78,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI CABG chest site,2011,3,7.2,318,0.8,0.16,2.34,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI CABG donor site,2011,1,2.06,300,0.3,0.01,1.72,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Colon,2011,3,4.69,93,3.2,0.65,9.26,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Hip,2011,4,2.67,152,1.7,0.47,4.45,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Overall Standardized Infection Ratio,2011,11,16.61,,0.66,0.33,1.18,,Not significantly different than NYS 2011 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CDI Hospital Onset,2010,269,,218648,12.3,10.88,13.86,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI CABG chest site,2010,7,7.72,308,2,0.81,4.14,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI CABG donor site,2010,1,3.04,291,0.3,0.01,1.48,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Colon,2010,11,5.89,124,8.9,4.44,15.91,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Cardiothoracic ICU,2010,4,2.43,2450,1.6,0.44,4.18,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Coronary ICU,2010,2,0.56,332,6,0.73,21.76,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Medical ICU,2010,3,5.08,2620,1.1,0.24,3.35,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Overall Standardized Infection Ratio,2010,20,19.09,,1.05,0.64,1.62,,Not significantly different than NYS 2010 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Overall Standardized Infection Ratio,2010,16,16.1,,0.99,0.57,1.61,,Not significantly different than NYS 2010 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Hip,2010,1,2.44,151,0.5,0.01,2.52,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Neonatal ICU Regional Perinatal Center,2010,1,5,2682,0.34,0.01,1.87,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Surgical ICU,2010,6,2.19,1456,4.1,1.51,8.97,# CLABSI per 1000 line days,Significantly higher than NYS 2010 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Pediatric ICU,2010,0,0.84,406,0,0,7.38,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CDI Hospital Associated,2010,325,,218648,14.86,13.29,16.57,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CDI Community Onset,2010,85,,39505,0.22,0.17,0.27,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Overall Standardized Infection Ratio,2009,28,24.8,,1.13,0.75,1.63,,Not significantly different than NYS 2009 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Neonatal ICU Regional Perinatal Center,2009,9,5.69,2534,3.21,1.47,6.09,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Hip,2009,3,2.58,162,1.3,0.27,3.87,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Colon,2009,19,9.99,216,9.2,5.57,14.44,"# SSI per 100 procedures, risk-adjusted",Significantly higher than NYS 2009 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI CABG donor site,2009,4,3.46,322,1,0.28,2.6,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI CABG chest site,2009,2,8.76,334,0.5,0.06,1.87,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2009 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Surgical ICU,2009,3,3.64,1703,1.8,0.36,5.15,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Pediatric ICU,2009,5,1.31,584,8.6,2.78,19.98,# CLABSI per 1000 line days,Significantly higher than NYS 2009 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Overall Standardized Infection Ratio,2009,19,18.33,,1.04,0.62,1.62,,Not significantly different than NYS 2009 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Medical ICU,2009,2,5.03,2182,0.9,0.11,3.31,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Coronary ICU,2009,0,0.2,108,0,0,27.74,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Cardiothoracic ICU,2009,0,2.46,1990,0,0,1.51,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Overall Standardized Infection Ratio,2008,28,27.79,,1.01,0.67,1.46,,Not significantly different than NYS 2008 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Hip,2008,2,2.62,167,0.9,0.1,3.1,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI Colon,2008,16,10.42,235,6.8,3.89,11.06,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI CABG donor site,2008,4,4.5,399,0.9,0.24,2.26,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,SSI CABG chest site,2008,6,10.26,412,1.3,0.46,2.74,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Surgical ICU,2008,9,5.53,1991,4.5,2.07,8.58,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Pediatric ICU,2008,1,2.42,725,1.4,0.03,7.69,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Overall Standardized Infection Ratio,2008,34,30.65,,1.11,0.77,1.55,,Not significantly different than NYS 2008 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Neonatal ICU Regional Perinatal Center,2008,13,7.53,2662,4.95,2.64,8.46,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Medical ICU,2008,2,10.46,3875,0.5,0.06,1.86,# CLABSI per 1000 line days,Significantly lower than NYS 2008 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Coronary ICU,2008,1,0.96,446,2.2,0.06,12.49,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.639543, -73.99826)"
1305,Maimonides Medical Center,CLABSI Cardiothoracic ICU,2008,8,3.74,2626,3,1.32,6,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(40.639543, -73.99826)"
1306,New York Methodist Hospital,SSI Hysterectomy,2012,4,7.13,429,0.9,0.25,2.34,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(40.668283, -73.979317)"
1306,New York Methodist Hospital,CDI Community Onset,2012,131,,33545,0.39,0.33,0.46,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(40.668283, -73.979317)"
1306,New York Methodist Hospital,CDI Hospital Associated,2012,193,,174797,11.04,9.54,12.71,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(40.668283, -73.979317)"
1306,New York Methodist Hospital,CDI Hospital Onset,2012,150,,174797,8.58,7.26,10.07,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Significantly lower than Hospital 2011 rate,"(40.668283, -73.979317)"
1306,New York Methodist Hospital,CLABSI Cardiothoracic ICU,2012,2,1.31,1486,1.3,0.16,4.86,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.668283, -73.979317)"
1306,New York Methodist Hospital,CLABSI Coronary ICU,2012,0,0.73,594,0,0,5.04,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.668283, -73.979317)"
1306,New York Methodist Hospital,CLABSI Medical Surgical ICU Nonteaching,2012,4,4.37,4581,0.9,0.24,2.24,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.668283, -73.979317)"
1306,New York Methodist Hospital,CLABSI Neonatal ICU Level 3,2012,4,4,1477,2.54,0.69,6.5,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.668283, -73.979317)"
1306,New York Methodist Hospital,CLABSI Overall Standardized Infection Ratio,2012,10,10.57,,0.95,0.45,1.74,,Not significantly different than NYS 2012 average,"(40.668283, -73.979317)"
1306,New York Methodist Hospital,CLABSI Pediatric ICU,2012,0,0.16,82,0,0,36.53,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(40.668283, -73.979317)"
